MLS ID,Sale Price,Close Date,Address,Zip Code,Total Sq Ft,Lot Size,Latitude,Longitude,High School,High School Rank,Middle School,Middle School Rank,Elementary School,Elementary School Rank,dollar/sqft,Walk Score
5066688,290000.0,2021-02-19,826 E Moreno AV,80903,1118.0,9500.0,38.8253249,-104.8095533,,,Skyview Middle School,5.0,Jordahl Elementary School,,259.391771019678,37
2571091,295000.0,2021-02-22,700 Autumn PL,80817,1192.0,7932.0,38.6908514,-104.6950203,,,Skyview Middle School,2.0,Stratton Elementary School,1.0,247.48322147651007,35
7260956,301000.0,2021-02-22,3209 N Arcadia ST,80907,2022.0,6000.0,38.8795465,-104.8092642,,,,2.0,Remington Elementary School,3.0,148.86251236399605,65
7382097,304500.0,2021-02-22,6209 Cedar Park GR,80923,1313.0,730.0,38.9206239,-104.740226,,,,3.0,Columbia Elementary School,3.0,231.9116527037319,20
1228678,311500.0,2021-02-16,1207 Holmes DR,80909,1920.0,7820.0,38.8493939,-104.7704394,,,,1.0,,1.0,162.23958333333334,72
1070759,326000.0,2021-02-18,8730 Vista Azul HT,80924,1488.0,1783.0,38.9588786,-104.7291273,,,,4.0,Lake George Charter School,4.0,219.08602150537635,18
4683488,327000.0,2021-02-19,6378 Mohican DR,80915,1679.0,6258.0,38.8664993,-104.708552,,,,3.0,,4.0,194.7587849910661,36
9814951,328000.0,2021-02-19,1115 Jet Wing CR,80916,1399.0,8800.0,38.8163952,-104.7332949,,,,1.0,High Plains Elementary School,3.0,234.45318084345962,17
2260896,328000.0,2021-02-22,111 N Prospect ST,80903,1030.0,3701.0,38.83543470000001,-104.8101916,,,,2.0,Evans International Elementary School,4.0,318.4466019417476,74
7585698,331000.0,2021-02-19,2703 Chesapeake Bay,80620,2178.0,6969.6,40.3807052,-104.7218965,,,,1.0,Carver Elementary School,0.0,151.9742883379247,40
7378641,333000.0,2021-02-19,15885 Wagon TR,80831,3208.0,498326.4,39.063046,-104.457235,,,,,,4.0,103.80299251870325,0
9927299,338000.0,2021-02-22,2470 Ptarmigan LN,80918,1751.0,10454.4,38.92140879999999,-104.7846615,,4.0,,2.0,Grand Mountain School,2.0,193.03255282695602,51
8354482,340000.0,2021-02-19,4674 Bittercreek DR,80922,1832.0,4982.0,38.89988659999999,-104.7154778,,2.0,,3.0,,2.0,185.58951965065503,40
9938008,345000.0,2021-02-18,4450 Mcgrew CR,80911,1772.0,5000.0,38.7675259,-104.7515698,,1.0,,,Fremont Elementary School,,194.69525959367945,16
5611564,348290.0,2021-02-01,8132 Phyllite DR,80938,1633.0,5620.0,38.8987273,-104.6746608,,2.0,,3.0,,,213.28230251071648,0
8665555,349000.0,2021-02-22,5185 Alturas CR,80911,2398.0,9620.0,38.7696105,-104.7294214,,1.0,,,Sunrise Elementary School,2.0,145.53794829024187,19
5068501,355000.0,2021-02-22,4135 Hollow RD,80917,2575.0,9200.0,38.8868172,-104.7510571,,2.0,,1.0,Ranch Creek Elementary,1.0,137.8640776699029,60
4401270,364000.0,2021-02-11,4723 N Hackamore DR,80918,2256.0,7400.0,38.901883,-104.7580417,,2.0,,2.0,Clayton Elementary School,1.0,161.34751773049646,37
6947963,367500.0,2021-02-19,8244 Cedar Chase DR,80817,1728.0,6252.0,38.7122834,-104.697845,,2.0,,3.0,Eagleside Elementary School,2.0,212.67361111111111,53
6677211,370000.0,2021-02-19,1953 Silkwood DR,80920,2154.0,4950.0,38.94736220000001,-104.788582,,2.0,,3.0,Buena Vista Elementary School,3.0,171.77344475394614,43
9792883,370000.0,2021-02-19,3140 Seaside VW,80922,2898.0,4273.0,38.87687340000001,-104.6999408,,2.0,,3.0,Explorer Elementary School,4.0,127.67425810904072,25
1187892,375000.0,2021-02-22,401 Cleveland ST,81004,3056.0,9583.0,38.2665411,-104.6376263,,1.0,,5.0,Springs Ranch Elementary School,2.0,122.70942408376963,28
3070684,375200.0,2021-02-22,8358 Kettle Drum ST,80922,2156.0,5500.0,38.9095048,-104.6853165,,2.0,,3.0,Ellicott Elementary School,,174.02597402597402,7
2765478,377000.0,2021-02-22,4330 RAMBLEWOOD DR,80920,2070.0,4050.0,38.9417033,-104.7461008,,4.0,,3.0,Woodmen-Roberts Elementary School,2.0,182.1256038647343,16
8025431,378000.0,2021-02-19,7240 Winona CT,80030,1748.0,6600.0,39.8281499,-105.0471341,,1.0,,2.0,James Irwin Charter Academy,0.0,216.24713958810068,53
6432823,385000.0,2021-02-19,7958 Parsonage LN,80951,2106.0,5000.69,38.8556871,-104.6797131,,2.0,,3.0,,2.0,182.81101614434948,5
9581652,390636.0,2021-02-17,9552 Fairway Glen DR,80831,3106.0,7136.0,38.9709989,-104.5880003,,3.0,,3.0,,4.0,125.76819059884096,1
9949076,396000.0,2021-02-16,9880 Horseback TR,80831,1707.0,217800.0,38.9744529,-104.518887,,3.0,,,,4.0,231.9859402460457,0
7968119,400000.0,2021-02-16,25325 Judge Orr RD,80808,1456.0,1742400.0,38.94861,-104.365661,,,,,,,274.72527472527474,0
6567544,400050.0,2021-02-12,6203 Hartman DR,80923,2190.0,7955.0,38.9206218,-104.7121288,,3.0,,3.0,,4.0,182.67123287671234,35
4383146,401000.0,2021-02-19,4925 Hawk Meadow DR,80916,2709.0,7641.0,38.7852572,-104.7325202,,4.0,,4.0,,4.0,148.0251015134736,13
5086579,401675.0,2021-02-19,7388 Hawk Wind BL,80923,1762.0,3825.0,38.9232413,-104.6882519,,3.0,,3.0,,4.0,227.96538024971622,8
9402954,417500.0,2021-02-18,12779 Morning Breeze WY,80931,3159.0,6564.0,38.9701985,-104.5844972,,3.0,,3.0,,4.0,132.16207660652105,1
6429296,418000.0,2021-02-19,6241 Decker DR,80925,2253.0,5507.0,38.7417471,-104.63011,,2.0,,3.0,,,185.53040390590323,3
6953128,425016.0,2021-02-22,4133 Ascendant DR,80922,3402.0,5295.0,38.8896532,-104.6974805,,2.0,,3.0,,4.0,124.93121693121694,17
4012209,426000.0,2021-02-22,6677 Maple Stone LN,80927,3306.0,4109.0,38.93055440000001,-104.6818336,,3.0,,3.0,,4.0,128.85662431941924,8
2686160,435000.0,2021-02-19,2000 Cheyenne BL,80906,1083.0,7000.0,38.791151,-104.861926,Rampart High School,5.0,,5.0,,,401.66204986149586,18
9083991,447196.0,2021-02-19,2743 Pony Club DR,80922,3339.0,5043.0,38.8720526,-104.6937089,Sand Creek High School,2.0,,3.0,,4.0,133.93111710092842,18
2438132,459344.0,2021-02-19,9547 Summer Sky LN,80831,4160.0,8500.0,38.97128439999999,-104.5812362,Discovery High School,3.0,,3.0,,4.0,110.41923076923077,0
6077245,466180.0,2021-02-19,4632 Halite WY,80938,3000.0,7302.0,38.8990533,-104.6753453,Sand Creek High School,2.0,,3.0,,,155.39333333333335,3
9565971,470000.0,2021-02-19,269 Talus RD,80132,2776.0,7475.0,39.0601396,-104.8335371,Discovery High School,4.0,,4.0,,4.0,169.30835734870317,23
1781781,485100.0,2021-02-19,9033 Royal Melbourne CR,80831,3934.0,9008.0,38.9627949,-104.6020847,Doherty High School,3.0,,3.0,,3.0,123.30960854092527,4
1472358,486015.0,2021-02-19,5057 Makalu DR,80924,2691.0,5500.0,38.9811552,-104.7330487,Doherty High School,4.0,,,,5.0,180.60758082497213,8
1529800,490155.0,2021-02-18,3288 Emily ST,80109,1883.0,3746.0,38.8338816,-104.8213634,Mesa Ridge High School,3.0,,2.0,,,260.3053637812002,74
8210914,500000.0,2021-02-19,159 Misty Creek DR,80132,2774.0,7200.0,39.0569479,-104.8323515,Aspen Valley Campus,4.0,,4.0,,4.0,180.24513338139872,15
4436658,515000.0,2021-02-19,2445 Linenhall CT,80920,3538.0,6732.0,38.9647864,-104.7796928,Power Technical Early College,4.0,,3.0,,4.0,145.5624646693047,27
6807885,520000.0,2021-02-19,11065 Falling Snow LN,80908,3242.0,6182.0,38.9918719,-104.7708633,Central High School,5.0,,5.0,,5.0,160.39481801357186,0
2847328,535000.0,2021-02-19,433 N Jamestown WY,80018,3456.0,8186.0,39.7229533,-104.6923551,Sand Creek High School,2.0,,,,2.0,154.80324074074073,2
2275523,540000.0,2021-02-19,615 Harness RD,80132,3070.0,26500.0,39.0788355,-104.8389876,Liberty High School,4.0,,4.0,,,175.89576547231272,1
4685034,542500.0,2021-02-19,2096 Zenato CT,80921,3110.0,11868.0,39.0071612,-104.7836828,Westminster High School,5.0,,4.0,,,174.43729903536976,1
2110052,550000.0,2021-02-19,12620 Wheeler Peak DR,80831,4323.0,9213.0,38.986006,-104.5928379,Power Technical Early College,3.0,,3.0,,,127.2264631043257,4
4483257,552332.0,2021-02-19,10531 Wrangell CR,80924,3463.0,7068.0,38.9828574,-104.7371966,Falcon High School,5.0,,,,,159.49523534507654,4
1169620,561152.0,2021-02-17,10444 Wrangell CR,80924,3379.0,7500.0,38.9828579,-104.7375325,Falcon High School,5.0,,,,,166.07043503995266,4
1474927,575000.0,2021-02-19,2326 Wood AV,80907,2080.0,3125.0,38.866601,-104.827383,,3.0,,2.0,,,276.4423076923077,39
2302572,580000.0,2021-02-17,4360 Los Ranchitos DR,80831,3010.0,301435.2,38.893598,-104.54514,Vista Ridge High School,0.0,,,,,192.69102990033224,0
3629528,601000.0,2021-02-19,8560 Candleflower CR,80920,4139.0,10832.0,38.9524704,-104.7433663,James Irwin Charter High School,4.0,,4.0,,,145.20415559313844,5
1017486,610000.0,2021-02-19,6656 Prairie Wind DR,80923,3947.0,12709.0,38.9327457,-104.7347532,Vista Ridge High School,3.0,,3.0,,,154.54775779072713,53
8328420,610000.0,2021-02-17,4110 San Felice PT,80906,3794.0,5906.0,38.7734915,-104.8237106,Falcon High School,2.0,,2.0,,,160.78017923036373,14
2331846,617000.0,2021-02-19,7874 Acoma CT,80118,2472.0,43995.6,39.247521,-104.988545,Mesa Ridge High School,,,,,,249.59546925566343,0
7521079,631000.0,2021-02-22,3871 Horse Gulch LP,80924,3500.0,6968.0,38.9806181,-104.7535094,Sand Creek High School,5.0,,5.0,,,180.28571428571428,3
3090378,687000.0,2021-02-19,14650 Rosholt LP,80921,3773.0,233482.0,39.0436224,-104.7777096,Vista Ridge High School,4.0,,4.0,,,182.08322289954944,0
7159033,701753.0,2021-02-16,5233 Yari DR,80924,4389.0,8050.0,38.9830638,-104.7306906,Cheyenne Mountain High School,4.0,,,,,159.88904078377763,1
5235968,859024.0,2021-02-19,981 Sir Barton DR,80921,4603.0,12918.0,39.0056311,-104.8113371,Power Technical Early College,5.0,,4.0,,,186.62263741038453,25
3412674,859024.0,2021-02-19,981 Sir Barton DR,80921,4603.0,12918.0,39.0056311,-104.8113371,Falcon High School,5.0,,4.0,,,186.62263741038453,25
9234148,1039447.0,2021-02-19,6523 Winged Foot CT,80118,4486.0,103237.2,39.26822200000001,-105.002756,Sand Creek High School,,,,,,231.70909496210433,0
6239386,160000.0,2021-02-23,411 Lakewood CR #C312,80910,864.0,1106.0,38.8226229,-104.7601381,Lewis-Palmer High School,3.0,,,,,185.1851851851852,47
7366643,210000.0,2021-02-22,252 Honeysuckle RD,80863,1025.0,44867.0,38.9927683,-105.122812,Falcon High School,3.0,,,,,204.8780487804878,0
4094291,213000.0,2021-02-23,1293 Soaring Eagle DR,80915,960.0,720.0,38.850271,-104.70323,Liberty High School,2.0,,,,,221.875,31
6445622,224000.0,2021-02-19,4943 Leland PT,80916,1357.0,621.0,38.8265833,-104.7357268,Palmer High School,3.0,,,,,165.07000736919676,18
1369647,272000.0,2021-02-23,2371 Washo CR,80915,1400.0,3920.0,38.86543899999999,-104.6921957,Lewis-Palmer High School,2.0,,,,,194.28571428571428,17
7361174,275000.0,2021-02-08,611 S Canon ST,80820,1680.0,60984.0,38.8338816,-104.8213634,Village High School,3.0,,,,,163.6904761904762,74
9849127,277000.0,2021-02-22,4112 Channing PL,80910,912.0,7100.0,38.8303869,-104.7500316,Pine Creek High School,1.0,,,,,303.7280701754386,43
1578608,280000.0,2021-02-22,7440 Sandy Springs PT,80817,1625.0,2106.0,38.7144141,-104.6905042,Vista Peak 9-12 Preparatory,2.0,,,,,172.30769230769232,46
2893973,299000.0,2021-02-23,30087 Lonesome Dove LN,80808,1728.0,108900.0,38.8338816,-104.8213634,Lewis-Palmer High School,3.0,,,,,173.03240740740742,74
3064690,302500.0,2021-02-22,119 Banner TR,80816,1050.0,60112.8,38.9165036,-105.2272629,Tca College Pathways,,,,,,288.0952380952381,3
9320674,303000.0,2021-02-23,342 Iris DR,80817,1632.0,6720.0,38.7581618,-104.7359686,Falcon High School,1.0,Eagleview Middle School,,,,185.66176470588235,36
9177618,310000.0,2021-02-22,502 Avenida Del Cielo,80817,1642.0,7800.0,38.7005432,-104.6991207,Pine Creek High School,1.0,Challenger Middle School,,,,188.79415347137638,27
1564921,325000.0,2021-02-23,56 Highland RD,80133,984.0,12000.0,38.7939296,-104.857833,Pine Creek High School,5.0,,,,,330.2845528455285,29
5506447,325000.0,2021-02-19,918 S Candlestar LP,80817,1628.0,6767.0,38.6671633,-104.6752944,Launch High School,3.0,Cheyenne Mountain Junior High School,,,,199.63144963144964,4
3672056,330000.0,2021-02-23,3960 Wylie LN,80916,1764.0,7405.2,38.7929184,-104.7535296,Patriot High School,1.0,Challenger Middle School,,,,187.0748299319728,67
1028567,333000.0,2021-02-22,2320 Bruno CR,80916,1311.0,4998.0,38.7995546,-104.7364393,Liberty High School,4.0,Fox Meadow Middle School,,,,254.0045766590389,40
3577748,335000.0,2021-02-22,807 Weber Ridge PT,80903,1850.0,1000.0,38.82242859999999,-104.8199831,Vista Ridge High School,5.0,Chinook Trail Middle School,,,,181.0810810810811,55
1492586,337000.0,2021-02-23,5285 Del Paz DR,80918,1632.0,8400.0,38.90737439999999,-104.7725248,Harrison High School,2.0,,,,,206.4950980392157,71
6574143,350000.0,2021-02-19,4005 Happy Jack DR,80922,1966.0,5500.0,38.8886917,-104.6925146,,2.0,Chinook Trail Middle School,,,,178.0264496439471,10
5730147,370000.0,2021-02-22,3080 E Whileaway CR,80917,1769.0,8400.0,38.8762945,-104.749405,Pine Creek High School,2.0,,,,,209.1577162238553,51
6953450,380000.0,2021-02-19,1860 Windover CT,80817,2748.0,7362.0,38.7026735,-104.6937447,Discovery Canyon Campus High School,1.0,Challenger Middle School,,Ranch Creek Elementary,,138.28238719068415,16
7204167,380000.0,2021-02-23,9323 Summer Meadows DR,80925,1833.0,14375.0,38.7380777,-104.6543526,Liberty High School,2.0,The Classical Academy Middle School,,Coperni 2,,207.3104200763775,0
8280925,382000.0,2021-02-19,3557 Summer Breeze DR,80918,2469.0,9940.39,38.9180112,-104.7602295,The Classical Academy High School,2.0,Falcon Middle School,,,,154.7185095180235,6
4926874,390000.0,2021-02-22,3159 Maverick DR,80918,2240.0,7924.0,38.9256718,-104.7689353,The Classical Academy High School,4.0,Russell Middle School,,Chinook Trail Elementary School,,174.10714285714286,40
9398457,394000.0,2021-02-22,8188 Longleaf LN,80927,1877.0,4384.0,38.9284278,-104.6748219,,3.0,,,Woodmen-Roberts Elementary School,,209.90942994139584,5
3939310,405000.0,2021-02-22,2512 launcelot CT,80904,1960.0,7754.0,38.8573959,-104.8572509,Atlas Preparatory High School,3.0,Jenkins Middle School,,Palmer Lake Elementary School,,206.6326530612245,8
1826901,410000.0,2021-02-23,180 Celestine ST,80905,1737.0,2808.0,38.8297718,-104.8562476,Woodland Park High School,,Discovery Canyon Campus Middle School,,Gateway Elementary School,,236.0391479562464,42
9797115,425000.0,2021-02-23,2929 Walton Creek DR,80922,2922.0,7745.0,38.874722,-104.6958404,Power Technical Early College,2.0,The Classical Academy Middle School,,Meridian Ranch Elementary School,,145.44832306639287,28
4418066,427000.0,2021-02-23,5134 Windgate CT,80917,2064.0,7597.0,38.9066728,-104.7322126,Atlas Preparatory High School,2.0,Discovery Canyon Campus Middle School,,Bristol Elementary School,,206.8798449612403,23
9673620,430000.0,2021-02-22,3270 Poughkeepsie DR,80916,2671.0,8665.0,38.7831753,-104.7272341,Power Technical Early College,4.0,Eagleview Middle School,,,,160.98839385997755,5
5100375,435000.0,2021-02-22,116 Columbine RD,80133,1570.0,12648.0,38.8878431,-104.7974039,Palmer High School,3.0,Galileo School Of Math And Science,,Chinook Trail Elementary School,,277.0700636942675,14
5464638,450000.0,2021-02-23,4112 Round Hill DR,80922,3054.0,5847.0,38.8912122,-104.6990296,Mitchell High School,2.0,Falcon Middle School,,Broadmoor Elementary School,,147.34774066797644,18
6300227,500000.0,2021-02-23,6759 Tullamore DR,80823,3200.0,7969.0,38.9303404,-104.7084153,Mesa Ridge High School,3.0,Discovery Canyon Campus Middle School,,Mountain View Elementary School,,156.25,11
8171957,534000.0,2021-02-19,3024 Distant Rock AV,80109,2761.0,5053.0,39.39750069999999,-104.8948551,Palmer High School,4.0,Lewis-Palmer Middle School,,Bennett Ranch Elementary School,,193.40818544005796,7
1344475,540000.0,2021-02-22,8095 Gilpin Peak DR,80924,3571.0,7200.0,38.9488697,-104.707758,,3.0,,,Steele Elementary School,,151.2181461775413,0
7948651,545000.0,2021-02-17,6754 Bundleflower CT,80923,3144.0,9160.0,38.9302761,-104.7247734,Discovery High School,3.0,Cheyenne Mountain Junior High School,,Chinook Trail Elementary School,,173.34605597964378,25
7335543,549500.0,2021-02-19,744 E Costilla ST,80903,1403.0,10600.0,38.8280593,-104.8112061,Welte Education Center,3.0,,,Canon Elementary School,,391.6607270135424,51
8256767,598331.0,2021-02-23,6592 Twin Falls CT,80924,3511.0,9867.0,38.9719386,-104.713546,Cheyenne Mountain High School,4.0,,,,,170.4161207633153,0
3872634,612900.0,2021-02-19,11733 SPECTACULAR BID CR,80921,3685.0,6263.0,39.0026414,-104.8040082,Fountain-Fort Carson High School,5.0,Woodland Park Middle School,,Foothills Elementary School,,166.32293080054274,28
9267506,619000.0,2021-02-22,520-518 W Pikes Peak AV,80905,2042.0,11000.0,38.834563,-104.835147,Sierra High School,3.0,Skyview Middle School,,Mountain View Elementary School,3.0,303.1341821743389,62
9914932,640000.0,2021-02-19,48 Midnight CR,80814,4048.0,217364.4,38.86419739999999,-105.1754919,James Irwin Charter High School,,Skyview Middle School,,,,158.10276679841897,0
4150358,664050.0,2021-02-19,1056 Native Dancer TE,80921,3912.0,8166.0,39.0066076,-104.8097432,The Vanguard School (High),5.0,Skyview Middle School,,Canon Elementary School,4.0,169.74693251533742,24
6608760,695000.0,2021-02-23,133 Suncrest RD,80133,2640.0,90605.0,39.108239,-104.910477,Doherty High School,5.0,,,,3.0,263.25757575757575,8
2156982,36400.0,2021-02-25,445 S 4th ST,81226,1112.0,32234.4,38.7946272,-104.8427211,Sand Creek High School,5.0,Watson Junior High School,,Mountain View Elementary School,,32.73381294964029,28
1832127,41000.0,2021-02-18,1523 Cedar ST,81004,1259.0,6150.0,38.8548098,-104.8045462,Doherty High School,1.0,Corwin International Magnet School,,Oak Creek Elementary School,3.0,32.56552819698173,36
8190541,60000.0,2021-02-22,1823 E Evans AV,81004,800.0,5250.0,38.789482,-104.864055,Welte Education Center,5.0,Mann Middle School,,Chinook Trail Elementary School,,75.0,22
8779133,100000.0,2021-02-25,900 Saturn DR #710,80905,977.0,129.0,38.806836,-104.8441398,Mesa Ridge High School,,The Vanguard School (Middle),,Chinook Trail Elementary School,4.0,102.35414534288638,51
7367384,124000.0,2021-02-26,3425 Rebecca LN #G,80917,1492.0,0.0,38.879145,-104.764562,Doherty High School,,Fox Meadow Middle School,,Mountain View Elementary School,2.0,83.10991957104558,28
2538174,205000.0,2021-02-25,1317 Carteret AV,81004,1422.0,4650.0,38.2432926,-104.6268379,Rampart High School,,The Vanguard School (Middle),,The Da Vinci Academy School,0.0,144.1631504922644,60
9908505,205000.0,2021-02-18,4313 N Carefree CR #C,80917,995.0,601.0,38.885847,-104.74319,Vista Ridge High School,,Fountain Middle School,,Meridian Ranch Elementary School,1.0,206.03015075376885,46
3660803,230000.0,2021-02-24,4671 Pipestem AV,80928,1290.0,12632.0,38.764988,-104.3866247,Coronado High School,,Mann Middle School,,Fremont Elementary School,2.0,178.29457364341084,0
3169836,242000.0,2021-02-23,1133 Rockwood AV,80905,1384.0,6600.0,38.796569,-104.8074561,Zebulon Pike,,Jenkins Middle School,,Ray E Kilmer Elementary School,2.0,174.85549132947978,52
7900559,250000.0,2021-02-23,2281 GILPIN AV,80910,1216.0,1440.0,38.80919,-104.7852541,,,Galileo School Of Math And Science,,Martinez Elementary School,3.0,205.5921052631579,35
8568761,252900.0,2021-02-17,2758 Stonecrop Ridge GR,80910,1507.0,1052.0,38.8008338,-104.7772967,Power Technical Early College,,Timberview Middle School,,The Da Vinci Academy School,1.0,167.81685467816854,28
5597763,275000.0,2021-02-25,12764 Ironstone WY #302,80134,1087.0,0.0,39.48324059999999,-104.762569,Doherty High School,,Horizon Middle School,,The Da Vinci Academy School,4.0,252.9898804047838,40
5265057,280000.0,2021-02-25,4506 Palmer Park BL,80915,1584.0,7480.0,38.8545988,-104.7442778,James Irwin Charter High School,,Panorama Middle School,,The Da Vinci Academy School,0.0,176.76767676767676,40
3279159,287000.0,2021-02-26,3319 Santa Rosa ST,80909,960.0,8820.0,38.8419862,-104.769619,Launch High School,,North Middle School,,Woodmen-Roberts Elementary School,,298.9583333333333,68
2328211,290000.0,2021-02-19,6560 Gelbvieh RD,80831,1337.0,5144.0,38.928337,-104.606373,Sand Creek High School,,Brentwood Middle School,,Queen Palmer Elementary School,3.0,216.9035153328347,22
8045089,300000.0,2021-02-24,7336 Franconia DR,80817,2570.0,10210.0,38.7255678,-104.6982551,Vista Ridge High School,,Peyton Junior High School,,Inspiration View Elementary School,4.0,116.73151750972762,39
4285076,300000.0,2021-02-19,2305 Crestwood LN,81008,1403.0,7700.0,38.3218391,-104.6405866,Castle View High School,,,,,,213.82751247327155,1
9065655,300000.0,2021-02-25,1624 Rosemont DR,80911,913.0,7800.0,38.7636568,-104.73807990000002,Vista Ridge High School,,Russell Middle School,,Discovery Canyon Campus Elementary School,,328.58707557502737,38
5402101,300000.0,2021-02-25,3158 Wild Peregrine VW,80916,1561.0,871.2,38.786885,-104.738498,Vista Ridge High School,,Skyview Middle School,,Monument Charter Academy,4.0,192.18449711723255,18
8745259,301000.0,2021-02-26,6131 Pine Hill DR,80918,2144.0,1552.0,38.920727,-104.791628,Palmer High School,,Sproul Junior High School,,,2.0,140.3917910447761,50
2355396,301000.0,2021-02-22,1010 Fontmore RD #Apt B,80904,1400.0,624.0,38.86581899999999,-104.8644039,Liberty High School,,,,Broadmoor Elementary School,3.0,215.0,8
5013161,304900.0,2021-02-26,1412 N Chuckwagon LN,81007,1631.0,46609.2,38.3918963,-104.6579388,Tca College Pathways,,Skyview Middle School,,,2.0,186.94052728387493,0
7411634,305000.0,2021-02-25,5313 Prominence PT,80923,1324.0,980.0,38.912146,-104.72903,Palmer High School,,Sproul Junior High School,,World Compass Academy,3.0,230.36253776435046,33
2794293,309671.0,2021-02-25,5358 Passport VW,80922,1812.0,2396.0,38.8338816,-104.8213634,,,,,Columbine Elementary School,,170.90011037527594,74
2349434,310500.0,2021-02-24,4927 Rusty Nail PT,80916,1364.0,3520.0,38.7892657,-104.7355735,The Classical Academy High School,,Sabin Middle School,,Rocky Mountain Classical Academy,4.0,227.63929618768327,22
1578478,315000.0,2021-02-18,1902 S Institute AV,80905,1326.0,7600.0,38.8065892,-104.8088238,Palmer Ridge High School,,Russell Middle School,,Rocky Mountain Classical Academy,2.0,237.55656108597285,39
5654432,320000.0,2021-02-24,607 W Monument ST,80905,1488.0,5010.0,38.84332190000001,-104.8360451,Cheyenne Mountain High School,,Janitell Junior High School,,Rocky Mountain Classical Academy,3.0,215.05376344086022,30
8370967,325000.0,2021-02-25,7366 Brush Hollow DR,80817,1447.0,5907.0,38.71200290000001,-104.69409559999998,Community Prep Charter School,,Mountain Ridge Middle School,,,2.0,224.60262612301312,26
7508223,326000.0,2021-02-24,5518 Sunshade PT,80923,1634.0,738.0,38.922925,-104.721085,Cheyenne Mountain High School,,Horizon Middle School,,Venetucci Elementary School,3.0,199.51040391676867,38
4413194,328900.0,2021-02-26,1408 N Chuckwagon LN,81007,1849.0,47916.0,38.3918963,-104.6579388,,,The Connect Charter School,,Heritage Elementary School,2.0,177.87993510005407,0
3329896,329000.0,2021-02-22,4450 Hollyridge DR,80916,1714.0,6000.0,38.7842748,-104.7454627,,,Skyview Middle School,4.0,Academy For Advanced And Creative Learning,2.0,191.94865810968494,25
8499534,330000.0,2021-02-19,4733 Stone Bluffs PT,80923,1345.0,952.0,38.922008,-104.740661,,,Jenkins Middle School,3.0,The Vanguard School (Elementary),3.0,245.35315985130111,19
6733988,330000.0,2021-02-24,2415 W Anjelina CR,80916,1905.0,9583.0,38.7982213,-104.7480605,,,North Arvada Middle School,1.0,Stratmoor Hills Elementary School,2.0,173.22834645669292,56
6432129,335000.0,2021-02-24,1381 Valley DR,81240,2201.0,1751983.0,38.445138,-104.980041,,,Horizon Middle School,,Coperni 2,3.0,152.2035438437074,0
3033100,335000.0,2021-02-26,2512 N Weber ST,80907,1024.0,9500.0,38.8685049,-104.8182889,,,Falcon Middle School,2.0,,4.0,327.1484375,72
4182154,337500.0,2021-02-19,2502 Sierra DR,80917,2979.0,11300.0,38.8682889,-104.7275867,,,Peyton Junior High School,3.0,Aragon Elementary School,1.0,113.29305135951661,52
8805933,338350.0,2021-02-23,1899 Woodpark DR,80951,1439.0,5012.0,38.8620468,-104.6690537,,,,3.0,Edison Elementary School,2.0,235.12856150104238,2
4050822,340000.0,2021-02-23,7392 Coral Ridge DR,80925,1351.0,5480.0,38.7236629,-104.6812165,,,,3.0,Scott Elementary School,3.0,251.66543301258326,0
1065944,340000.0,2021-02-26,203 Junior CT,81226,1530.0,9364.0,38.4003475,-105.1293881,,,Skyview Middle School,,Twain Elementary School,3.0,222.22222222222223,1
7065747,341000.0,2021-02-24,4302 E Eastcrest CR,80916,1734.0,9393.0,38.8328943,-104.7464654,,,James Irwin Charter Middle School,1.0,Ranch Creek Elementary,1.0,196.6551326412918,48
7325227,342000.0,2021-02-25,7065 Harding ST,80911,2267.0,8800.0,38.729246,-104.7029934,,,Skyview Middle School,3.0,Remington Elementary School,4.0,150.86016762240848,16
4570206,343000.0,2021-02-19,4112 Harvest Moon TE,80925,2445.0,9148.0,38.7718838,-104.6528837,,,Falcon Middle School,3.0,Wildflower Elementary School,,140.28629856850716,7
5273335,345000.0,2021-02-24,22 Audubon DR,80910,1468.0,12743.0,38.8310164,-104.7618811,,,Janitell Junior High School,1.0,Columbia Elementary School,0.0,235.01362397820162,29
6662539,345000.0,2021-02-24,4625 S Sleepy Hollow CR,80917,1912.0,9600.0,38.8796396,-104.7418157,,,Horizon Middle School,1.0,Dos Rios Elementary School,2.0,180.43933054393307,34
2603942,345520.0,2021-02-24,1853 Rose Quartz HT,80908,1474.0,1364.0,38.986865,-104.7924931,,,Skyview Middle School,5.0,Peyton Elementary School,5.0,234.40976933514247,3
1204170,350000.0,2021-02-23,1480 Gold Hill Mesa DR,80905,1363.0,1831.0,38.831104,-104.854313,,,Cheyenne Mountain Junior High School,3.0,King Elementary School,0.0,256.78650036683786,38
6106654,353750.0,2021-02-24,47 Aspen RD,80863,1664.0,26571.6,38.985406,-105.1263752,,,Horizon Middle School,3.0,Odyssey Elementary School,2.0,212.59014423076923,0
1846215,355000.0,2021-02-24,7225 Loveland AV,80817,1885.0,8044.0,38.7284488,-104.6945192,,,Falcon Middle School,3.0,Pinello Elementary School,3.0,188.3289124668435,11
7558556,360000.0,2021-02-26,1731 Woodpark DR,80951,2551.0,5000.0,38.8606047,-104.6700313,,,Skyview Middle School,3.0,,2.0,141.12112896903176,3
